route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
16,3,1327,"16H HAMBURG",1,,121
16,3,1328,"16H HAMBURG",1,,122
16,3,1329,"16H HAMBURG",1,,122
16,3,1330,"16H HAMBURG",1,,122
16,3,1331,"16H HAMBURG",1,,122
16,3,1332,"16H HAMBURG",1,,122
16,3,1333,"16B McKNLY MALL",1,,123
16,3,1334,"16B McKNLY MALL",1,,123
16,3,1335,"16B McKNLY MALL",1,,123
16,3,1336,"16B McKNLY MALL",1,,123
16,3,1337,"16B McKNLY MALL",1,,123
16,3,1338,"16B McKNLY MALL",1,,123
16,3,1339,"16B McKNLY MALL",1,,123
16,3,1340,"16B McKNLY MALL",1,,123
16,3,1341,"16B McKNLY MALL",1,,123
16,3,1342,"16B McKNLY MALL",1,,123
16,3,1343,"16B McKNLY MALL",1,,123
18,1,1344,"18A LOUISIANA",0,,124
18,1,1345,"18A LOUISIANA",0,,124
18,1,1346,"18A LOUISIANA",0,,124
18,1,1347,"18A LOUISIANA",0,,124
18,1,1348,"18A LOUISIANA",0,,124
18,1,1349,"18A LOUISIANA",0,,124
18,1,1350,"18A LOUISIANA",0,,124
18,1,1351,"18A LOUISIANA",0,,124
18,1,1352,"18A LOUISIANA",0,,124
18,1,1353,"18A LOUISIANA",0,,124
18,1,1354,"18A LOUISIANA",0,,124
18,2,1355,"18A LOUISIANA",0,,125
18,2,1356,"18A LOUISIANA",0,,125
18,2,1357,"18A LOUISIANA",0,,125
18,2,1358,"18A LOUISIANA",0,,125
18,2,1359,"18A LOUISIANA",0,,125
18,2,1360,"18A LOUISIANA",0,,125
18,2,1361,"18A LOUISIANA",0,,125
18,2,1362,"18A LOUISIANA",0,,125
18,3,1363,"18A LOUISIANA",0,,126
18,3,1364,"18A LOUISIANA",0,,127
18,3,1365,"18A LOUISIANA",0,,127
18,3,1366,"18A LOUISIANA",0,,127
18,3,1367,"18A LOUISIANA",0,,127
18,3,1368,"18A LOUISIANA",0,,127
18,3,1369,"18A LOUISIANA",0,,127
18,3,1370,"18A LOUISIANA",0,,127
18,3,1371,"18A LOUISIANA",0,,127
18,3,1372,"18A LOUISIANA",0,,127
18,3,1373,"18A LOUISIANA",0,,127
18,3,1374,"18A LOUISIANA",0,,127
18,3,1375,"18A LOUISIANA",0,,127
18,3,1376,"18A LOUISIANA",0,,127
18,3,1377,"18A LOUISIANA",0,,127
18,3,1378,"18A LOUISIANA",0,,127
18,3,1379,"18A LOUISIANA",0,,127
18,3,1380,"18A LOUISIANA",0,,127
18,3,1381,"18A LOUISIANA",0,,127
18,3,1382,"18A LOUISIANA",0,,127
18,3,1383,"18A LOUISIANA",0,,127
18,3,1384,"18A LOUISIANA",0,,127
18,3,1385,"18A LOUISIANA",0,,127
18,3,1386,"18A LOUISIANA",0,,127
18,1,1387,"18A DELAVAN-CANISIUS COLLEGE STATION",1,,128
18,1,1388,"18A DELAVAN-CANISIUS COLLEGE STATION",1,,128
18,1,1389,"18A DELAVAN-CANISIUS COLLEGE STATION",1,,128
18,1,1390,"18A DELAVAN-CANISIUS COLLEGE STATION",1,,128
18,1,1391,"18A DELAVAN-CANISIUS COLLEGE STATION",1,,128
18,1,1392,"18A DELAVAN-CANISIUS COLLEGE STATION",1,,128
18,1,1393,"18A DELAVAN-CANISIUS COLLEGE STATION",1,,128
18,1,1394,"18A DELAVAN-CANISIUS COLLEGE STATION",1,,128
18,1,1395,"18A DELAVAN-CANISIUS COLLEGE STATION",1,,128
18,1,1396,"18A DELAVAN-CANISIUS COLLEGE STATION",1,,128
18,1,1397,"18A DELAVAN-CANISIUS COLLEGE STATION",1,,128
18,2,1398,"18A DELAVAN-CANISIUS COLLEGE STATION",1,,129
18,2,1399,"18A DELAVAN-CANISIUS COLLEGE STATION",1,,129
18,2,1400,"18A DELAVAN-CANISIUS COLLEGE STATION",1,,129
18,2,1401,"18A DELAVAN-CANISIUS COLLEGE STATION",1,,129
18,2,1402,"18A DELAVAN-CANISIUS COLLEGE STATION",1,,129
18,2,1403,"18A DELAVAN-CANISIUS COLLEGE STATION",1,,129
18,2,1404,"18A DELAVAN-CANISIUS COLLEGE STATION",1,,129
18,2,1405,"18A DELAVAN-CANISIUS COLLEGE STATION",1,,129
18,3,1406,"18A DELAVAN-CANISIUS COLLEGE STATION",1,,130
18,3,1407,"18A DELAVAN-CANISIUS COLLEGE STATION",1,,130
18,3,1408,"18A DELAVAN-CANISIUS COLLEGE STATION",1,,130
18,3,1409,"18A DELAVAN-CANISIUS COLLEGE STATION",1,,130
18,3,1410,"18A DELAVAN-CANISIUS COLLEGE STATION",1,,130
18,3,1411,"18A DELAVAN-CANISIUS COLLEGE STATION",1,,130
18,3,1412,"18A DELAVAN-CANISIUS COLLEGE STATION",1,,130
18,3,1413,"18A DELAVAN-CANISIUS COLLEGE STATION",1,,130
18,3,1414,"18A DELAVAN-CANISIUS COLLEGE STATION",1,,130
18,3,1415,"18A DELAVAN-CANISIUS COLLEGE STATION",1,,130
18,3,1416,"18A DELAVAN-CANISIUS COLLEGE STATION",1,,130
18,3,1417,"18A DELAVAN-CANISIUS COLLEGE STATION",1,,130
18,3,1418,"18A DELAVAN-CANISIUS COLLEGE STATION",1,,130
18,3,1419,"18A DELAVAN-CANISIUS COLLEGE STATION",1,,130
18,3,1420,"18A DELAVAN-CANISIUS COLLEGE STATION",1,,130
18,3,1421,"18A DELAVAN-CANISIUS COLLEGE STATION",1,,130
18,3,1422,"18A DELAVAN-CANISIUS COLLEGE STATION",1,,130
18,3,1423,"18A DELAVAN-CANISIUS COLLEGE STATION",1,,130
18,3,1424,"18A DELAVAN-CANISIUS COLLEGE STATION",1,,130
18,3,1425,"18A DELAVAN-CANISIUS COLLEGE STATION",1,,130
18,3,1426,"18A DELAVAN-CANISIUS COLLEGE STATION",1,,130
18,3,1427,"18A DELAVAN-CANISIUS COLLEGE STATION",1,,130
19,1,1428,"19A BAILEY- ABBOTT",0,,131
19,1,1429,"19A BAILEY- ABBOTT",0,,131
19,1,1430,"19A BAILEY- ABBOTT",0,,131
19,1,1431,"19A BAILEY- ABBOTT",0,,131
19,1,1432,"19A BAILEY- ABBOTT",0,,131
19,1,1433,"19A BAILEY- ABBOTT",0,,131
19,1,1434,"19A BAILEY- ABBOTT",0,,131
19,1,1435,"19A BAILEY- ABBOTT",0,,131
19,1,1436,"19A BAILEY- ABBOTT",0,,131
19,1,1437,"19A BAILEY- ABBOTT",0,,131
19,1,1438,"19A BAILEY- ABBOTT",0,,131
19,1,1439,"19A BAILEY- ABBOTT",0,,131
19,1,1440,"19A BAILEY- ABBOTT",0,,131
19,1,1441,"19A BAILEY- ABBOTT",0,,131
19,1,1442,"19A BAILEY- ABBOTT",0,,131
19,1,1443,"19A BAILEY- ABBOTT",0,,131
19,1,1444,"19A BAILEY- ABBOTT",0,,131
19,1,1445,"19A BAILEY- ABBOTT",0,,131
19,1,1446,"19A BAILEY- ABBOTT",0,,131
19,1,1447,"19A BAILEY- ABBOTT",0,,131
19,1,1448,"19A BAILEY- ABBOTT",0,,131
19,1,1449,"19A BAILEY- ABBOTT",0,,131
19,1,1450,"19A BAILEY- ABBOTT",0,,131
19,1,1451,"19A BAILEY- ABBOTT",0,,131
19,2,1452,"19A BAILEY- ABBOTT",0,,132
19,2,1453,"19A BAILEY- ABBOTT",0,,132
19,2,1454,"19A BAILEY- ABBOTT",0,,132
19,2,1455,"19A BAILEY- ABBOTT",0,,132
19,2,1456,"19A BAILEY- ABBOTT",0,,132
19,2,1457,"19A BAILEY- ABBOTT",0,,132
19,2,1458,"19A BAILEY- ABBOTT",0,,132
19,2,1459,"19A BAILEY- ABBOTT",0,,132
19,2,1460,"19A BAILEY- ABBOTT",0,,132
19,2,1461,"19A BAILEY- ABBOTT",0,,132
19,2,1462,"19A BAILEY- ABBOTT",0,,132
19,2,1463,"19A BAILEY- ABBOTT",0,,132
19,2,1464,"19A BAILEY- ABBOTT",0,,132
19,2,1465,"19A BAILEY- ABBOTT",0,,132
19,2,1466,"19A BAILEY- ABBOTT",0,,132
19,2,1467,"19A BAILEY- ABBOTT",0,,132
19,2,1468,"19A BAILEY- ABBOTT",0,,132
19,2,1469,"19A BAILEY- ABBOTT",0,,132
19,2,1470,"19A BAILEY- ABBOTT",0,,132
19,2,1471,"19A BAILEY- ABBOTT",0,,132
19,2,1472,"19A BAILEY- ABBOTT",0,,132
19,2,1473,"19A BAILEY- ABBOTT",0,,132
19,3,1474,"19A BAILEY- ABBOTT",0,,133
19,3,1475,"19A BAILEY- ABBOTT",0,,134
19,3,1476,"19A BAILEY- ABBOTT",0,,135
19,3,1477,"19A BAILEY- ABBOTT",0,,135
19,3,1478,"19A BAILEY- ABBOTT",0,,135
19,3,1479,"19A BAILEY- ABBOTT",0,,135
19,3,1480,"19A BAILEY- ABBOTT",0,,135
19,3,1481,"19A BAILEY- ABBOTT",0,,135
19,3,1482,"19A BAILEY- ABBOTT",0,,135
19,3,1483,"19A BAILEY- ABBOTT",0,,135
19,3,1484,"19A BAILEY- ABBOTT",0,,135
19,3,1485,"19A BAILEY- ABBOTT",0,,135
19,3,1486,"19A BAILEY- ABBOTT",0,,135
19,3,1487,"19A BAILEY- ABBOTT",0,,135
19,3,1488,"19A BAILEY- ABBOTT",0,,135
19,3,1489,"19A BAILEY- ABBOTT",0,,135
19,3,1490,"19A BAILEY- ABBOTT",0,,135
19,3,1491,"19A BAILEY- ABBOTT",0,,135
19,3,1492,"19A BAILEY- ABBOTT",0,,135
19,3,1493,"19A BAILEY- ABBOTT",0,,135
19,3,1494,"19A BAILEY- ABBOTT",0,,135
19,3,1495,"19A BAILEY- ABBOTT",0,,135
19,3,1496,"19A BAILEY- ABBOTT",0,,135
19,3,1497,"19A BAILEY- ABBOTT",0,,135
19,3,1498,"19A BAILEY- ABBOTT",0,,135
19,3,1499,"19A BAILEY- ABBOTT",0,,135
19,3,1500,"19A BAILEY- ABBOTT",0,,135
19,3,1501,"19A BAILEY- ABBOTT",0,,135
19,3,1502,"19A BAILEY- ABBOTT",0,,135
19,3,1503,"19A BAILEY- ABBOTT",0,,135
19,3,1504,"19A BAILEY- ABBOTT",0,,135
19,3,1505,"19A BAILEY- ABBOTT",0,,135
19,3,1506,"19A BAILEY- ABBOTT",0,,135
19,3,1507,"19A BAILEY- ABBOTT",0,,135
19,3,1508,"19A BAILEY- ABBOTT",0,,135
19,3,1509,"19A BAILEY- ABBOTT",0,,135
19,3,1510,"19A BAILEY- ABBOTT",0,,135
19,3,1511,"19A BAILEY- ABBOTT",0,,135
19,3,1512,"19A BAILEY- ABBOTT",0,,135
19,3,1513,"19A BAILEY- ABBOTT",0,,135
19,3,1514,"19A BAILEY- ABBOTT",0,,135
19,3,1515,"19A BAILEY- ABBOTT",0,,135
19,3,1516,"19A BAILEY-ABBOTT VIA BUFF. INDUSTRIAL PK",0,,136
19,3,1517,"19A BAILEY-ABBOTT VIA BUFF. INDUSTRIAL PK",0,,136
19,3,1518,"19A BAILEY-ABBOTT VIA BUFF. INDUSTRIAL PK",0,,136
19,3,1519,"19A BAILEY-ABBOTT VIA BUFF. INDUSTRIAL PK",0,,136
19,3,1520,"19A BAILEY-ABBOTT VIA BUFF. INDUSTRIAL PK",0,,136
19,3,1521,"19A BAILEY-ABBOTT VIA BUFF. INDUSTRIAL PK",0,,136
19,3,1522,"19A BAILEY- ABBOTT",0,,137
19,1,1523,"19A UNIVERSITY STATION",1,,138
19,1,1524,"19A UNIVERSITY STATION",1,,138
19,1,1525,"19A UNIVERSITY STATION",1,,138
19,1,1526,"19A UNIVERSITY STATION",1,,138
19,1,1527,"19A UNIVERSITY STATION",1,,138
19,1,1528,"19A UNIVERSITY STATION",1,,138
19,1,1529,"19A UNIVERSITY STATION",1,,138
19,1,1530,"19A UNIVERSITY STATION",1,,138
19,1,1531,"19A UNIVERSITY STATION",1,,138
19,1,1532,"19A UNIVERSITY STATION",1,,138
19,1,1533,"19A UNIVERSITY STATION",1,,138
19,1,1534,"19A UNIVERSITY STATION",1,,138
19,1,1535,"19A UNIVERSITY STATION",1,,138
19,1,1536,"19A UNIVERSITY STATION",1,,138
19,1,1537,"19A UNIVERSITY STATION",1,,138
19,1,1538,"19A UNIVERSITY STATION",1,,138
19,1,1539,"19A UNIVERSITY STATION",1,,138
19,1,1540,"19A UNIVERSITY STATION",1,,138
19,1,1541,"19A UNIVERSITY STATION",1,,138
19,1,1542,"19A UNIVERSITY STATION",1,,138
19,1,1543,"19A UNIVERSITY STATION",1,,138
19,1,1544,"19A UNIVERSITY STATION",1,,138
19,1,1545,"19A UNIVERSITY STATION",1,,138
19,1,1546,"19A UNIVERSITY STATION",1,,138
19,2,1547,"19A UNIVERSITY STATION",1,,139
19,2,1548,"19A UNIVERSITY STATION",1,,139
19,2,1549,"19A UNIVERSITY STATION",1,,139
19,2,1550,"19A UNIVERSITY STATION",1,,139
19,2,1551,"19A UNIVERSITY STATION",1,,139
19,2,1552,"19A UNIVERSITY STATION",1,,139
19,2,1553,"19A UNIVERSITY STATION",1,,139
19,2,1554,"19A UNIVERSITY STATION",1,,139
19,2,1555,"19A UNIVERSITY STATION",1,,139
19,2,1556,"19A UNIVERSITY STATION",1,,139
19,2,1557,"19A UNIVERSITY STATION",1,,139
19,2,1558,"19A UNIVERSITY STATION",1,,139
19,2,1559,"19A UNIVERSITY STATION",1,,139
19,2,1560,"19A UNIVERSITY STATION",1,,139
19,2,1561,"19A UNIVERSITY STATION",1,,139
19,2,1562,"19A UNIVERSITY STATION",1,,139
19,2,1563,"19A UNIVERSITY STATION",1,,139
19,2,1564,"19A UNIVERSITY STATION",1,,139
19,2,1565,"19A UNIVERSITY STATION",1,,139
19,2,1566,"19A UNIVERSITY STATION",1,,139
19,2,1567,"19A UNIVERSITY STATION",1,,139
19,2,1568,"19A UNIVERSITY STATION",1,,139
19,3,1569,"19A UNIVERSITY STATION",1,,140
19,3,1570,"19A UNIVERSITY STATION",1,,141
19,3,1571,"19A UNIVERSITY STATION",1,,141
19,3,1572,"19A UNIVERSITY STATION",1,,141
19,3,1573,"19A UNIVERSITY STATION",1,,141
19,3,1574,"19A UNIVERSITY STATION",1,,141
19,3,1575,"19A UNIVERSITY STATION",1,,141
19,3,1576,"19A UNIVERSITY STATION",1,,141
19,3,1577,"19A UNIVERSITY STATION",1,,141
19,3,1578,"19A UNIVERSITY STATION",1,,141
19,3,1579,"19A UNIVERSITY STATION",1,,141
19,3,1580,"19A UNIVERSITY STATION",1,,141
19,3,1581,"19A UNIVERSITY STATION",1,,141
19,3,1582,"19A UNIVERSITY STATION",1,,141
19,3,1583,"19A UNIVERSITY STATION",1,,141
19,3,1584,"19A UNIVERSITY STATION",1,,141
19,3,1585,"19A UNIVERSITY STATION",1,,141
19,3,1586,"19A UNIVERSITY STATION",1,,141
19,3,1587,"19A UNIVERSITY STATION",1,,141
19,3,1588,"19A UNIVERSITY STATION",1,,141
19,3,1589,"19A UNIVERSITY STATION",1,,141
19,3,1590,"19A UNIVERSITY STATION",1,,141
19,3,1591,"19A UNIVERSITY STATION",1,,141
19,3,1592,"19A UNIVERSITY STATION",1,,141
19,3,1593,"19A UNIVERSITY STATION",1,,141
19,3,1594,"19A UNIVERSITY STATION",1,,141
19,3,1595,"19A UNIVERSITY STATION",1,,141
19,3,1596,"19A UNIVERSITY STATION",1,,141
19,3,1597,"19A UNIVERSITY STATION",1,,141
19,3,1598,"19A UNIVERSITY STATION",1,,141
19,3,1599,"19A UNIVERSITY STATION",1,,141
19,3,1600,"19A UNIVERSITY STATION",1,,141
19,3,1601,"19A UNIVERSITY STATION",1,,141
19,3,1602,"19A UNIVERSITY STATION",1,,141
19,3,1603,"19A UNIVERSITY STATION",1,,141
19,3,1604,"19A UNIVERSITY STATION",1,,141
19,3,1605,"19A UNIVERSITY STATION",1,,141
19,3,1606,"19A UNIVERSITY STATION",1,,141
19,3,1607,"19A UNIVERSITY STATION",1,,141
19,3,1608,"19A UNIVERSITY STATION",1,,141
19,3,1609,"19A UNIVERSITY STATION",1,,141
19,3,1610,"19A UNIVERSITY STATION",1,,141
19,3,1611,"19A UNIVERSITY VIA BUFF. INDUSTRIAL PK",1,,142
19,3,1612,"19A UNIVERSITY VIA BUFF. INDUSTRIAL PK",1,,142
19,3,1613,"19A UNIVERSITY VIA BUFF. INDUSTRIAL PK",1,,142
19,3,1614,"19A UNIVERSITY VIA BUFF. INDUSTRIAL PK",1,,142
19,3,1615,"19A UNIVERSITY VIA BUFF. INDUSTRIAL PK",1,,142
19,3,1616,"19A UNIVERSITY STATION",1,,143
19,3,1617,"19A UNIVERSITY STATION",1,,144
19,3,1618,"19A UNIVERSITY STATION",1,,144
2,1,1619,"2A DOWNTOWN",0,,145
2,1,1620,"2A DOWNTOWN",0,,145
2,1,1621,"2A DOWNTOWN",0,,145
2,1,1622,"2A DOWNTOWN",0,,145
2,1,1623,"2A DOWNTOWN",0,,145
2,1,1624,"2A DOWNTOWN",0,,145
2,1,1625,"2A DOWNTOWN",0,,145
2,1,1626,"2A DOWNTOWN",0,,145
2,1,1627,"2A DOWNTOWN",0,,145
2,1,1628,"2A DOWNTOWN",0,,145
2,1,1629,"2A DOWNTOWN",0,,145
2,1,1630,"2A DOWNTOWN",0,,145
2,1,1631,"2A DOWNTOWN",0,,145
2,1,1632,"2A DOWNTOWN",0,,145
2,1,1633,"2A DOWNTOWN",0,,145
2,2,1634,"2A DOWNTOWN",0,,146
2,2,1635,"2A DOWNTOWN",0,,146
2,2,1636,"2A DOWNTOWN",0,,146
2,2,1637,"2A DOWNTOWN",0,,146
2,2,1638,"2A DOWNTOWN",0,,146
2,2,1639,"2A DOWNTOWN",0,,146
2,2,1640,"2A DOWNTOWN",0,,146
2,2,1641,"2A DOWNTOWN",0,,146
2,2,1642,"2A DOWNTOWN",0,,146
2,2,1643,"2A DOWNTOWN",0,,146
2,2,1644,"2A DOWNTOWN",0,,146
2,2,1645,"2A DOWNTOWN",0,,146
2,2,1646,"2A DOWNTOWN",0,,146
2,3,1647,"2A DOWNTOWN",0,,147
2,3,1648,"2A DOWNTOWN",0,,147
2,3,1649,"2A DOWNTOWN",0,,147
2,3,1650,"2A DOWNTOWN",0,,147
2,3,1651,"2A DOWNTOWN",0,,147
2,3,1652,"2C DOWNTOWN",0,,148
2,3,1653,"2C DOWNTOWN",0,,149
2,3,1654,"2C DOWNTOWN",0,,149
2,3,1655,"2C DOWNTOWN",0,,149
2,3,1656,"2C DOWNTOWN",0,,149
2,3,1657,"2C DOWNTOWN",0,,149
2,3,1658,"2C DOWNTOWN",0,,149
2,3,1659,"2C DOWNTOWN",0,,149
2,3,1660,"2C DOWNTOWN",0,,149
2,3,1661,"2C DOWNTOWN",0,,149
2,3,1662,"2C DOWNTOWN",0,,149
2,3,1663,"2C DOWNTOWN",0,,149
2,3,1664,"2C DOWNTOWN",0,,149
2,3,1665,"2B DOWNTOWN",0,,150
2,3,1666,"2B DOWNTOWN",0,,150
2,3,1667,"2B DOWNTOWN",0,,150
2,3,1668,"2B DOWNTOWN",0,,150
2,3,1669,"2B DOWNTOWN",0,,150
2,3,1670,"2B DOWNTOWN",0,,150
2,3,1671,"2B DOWNTOWN",0,,150
2,3,1672,"2B DOWNTOWN",0,,150
2,3,1673,"2B DOWNTOWN",0,,150
2,3,1674,"2B DOWNTOWN",0,,150
2,3,1675,"2B DOWNTOWN",0,,150
2,3,1676,"2B DOWNTOWN",0,,150
2,3,1677,"2B DOWNTOWN",0,,150
2,1,1678,"2A CITY LINE",1,,151
2,1,1679,"2A CITY LINE",1,,151
2,1,1680,"2A CITY LINE",1,,151
2,1,1681,"2A CITY LINE",1,,151
2,1,1682,"2A CITY LINE",1,,151
2,1,1683,"2A CITY LINE",1,,151
2,1,1684,"2A CITY LINE",1,,151
2,1,1685,"2A CITY LINE",1,,151
2,1,1686,"2A CITY LINE",1,,151
2,1,1687,"2A CITY LINE",1,,151
2,1,1688,"2A CITY LINE",1,,151
2,1,1689,"2A CITY LINE",1,,151
2,1,1690,"2A CITY LINE",1,,151
2,1,1691,"2A CITY LINE",1,,151
2,1,1692,"2A CITY LINE",1,,151
2,2,1693,"2A CITY LINE",1,,152
2,2,1694,"2A CITY LINE",1,,152
2,2,1695,"2A CITY LINE",1,,152
2,2,1696,"2A CITY LINE",1,,152
2,2,1697,"2A CITY LINE",1,,152
2,2,1698,"2A CITY LINE",1,,152
2,2,1699,"2A CITY LINE",1,,152
2,2,1700,"2A CITY LINE",1,,152
2,2,1701,"2A CITY LINE",1,,152
2,2,1702,"2A CITY LINE",1,,152
2,2,1703,"2A CITY LINE",1,,152
2,2,1704,"2A CITY LINE",1,,152
2,2,1705,"2A CITY LINE",1,,152
2,3,1706,"2A CITY LINE",1,,153
2,3,1707,"2A CITY LINE",1,,154
2,3,1708,"2A CITY LINE",1,,154
2,3,1709,"2A CITY LINE",1,,154
2,3,1710,"2A CITY LINE",1,,154
2,3,1711,"2A CITY LINE",1,,154
2,3,1712,"2C APPLETREE",1,,155
2,3,1713,"2C APPLETREE",1,,155
2,3,1714,"2C APPLETREE",1,,155
2,3,1715,"2C APPLETREE",1,,155
2,3,1716,"2C APPLETREE",1,,155
2,3,1717,"2C APPLETREE",1,,155
2,3,1718,"2C APPLETREE",1,,155
2,3,1719,"2C APPLETREE",1,,155
2,3,1720,"2C APPLETREE",1,,155
2,3,1721,"2C APPLETREE",1,,155
2,3,1722,"2C APPLETREE",1,,155
2,3,1723,"2C APPLETREE",1,,155
2,3,1724,"2C APPLETREE",1,,155
2,3,1725,"2B TRANSIT",1,,156
2,3,1726,"2B TRANSIT",1,,156
2,3,1727,"2B TRANSIT",1,,156
2,3,1728,"2B TRANSIT",1,,156
2,3,1729,"2B TRANSIT",1,,156
2,3,1730,"2B TRANSIT",1,,156
2,3,1731,"2B TRANSIT",1,,156
2,3,1732,"2B TRANSIT",1,,156
2,3,1733,"2B TRANSIT",1,,156
2,3,1734,"2B TRANSIT",1,,156
2,3,1735,"2B TRANSIT",1,,156
2,3,1736,"2B TRANSIT",1,,156
2,3,1737,"2B TRANSIT",1,,156
2,3,1738,"2B TRANSIT",1,,156
20,1,1739,"20A DOWNTOWN",0,,157
20,1,1740,"20A DOWNTOWN",0,,157
20,1,1741,"20A DOWNTOWN",0,,157
20,1,1742,"20A DOWNTOWN",0,,157
20,1,1743,"20A DOWNTOWN",0,,157
20,1,1744,"20A DOWNTOWN",0,,157
20,1,1745,"20A DOWNTOWN",0,,157
20,1,1746,"20A DOWNTOWN",0,,157
20,1,1747,"20A DOWNTOWN",0,,157
20,1,1748,"20A DOWNTOWN",0,,157
20,1,1749,"20A DOWNTOWN",0,,157
20,1,1750,"20A DOWNTOWN",0,,157
20,1,1751,"20A DOWNTOWN",0,,157
20,1,1752,"20A DOWNTOWN",0,,157
20,1,1753,"20A DOWNTOWN",0,,157
20,1,1754,"20A DOWNTOWN",0,,157
20,1,1755,"20A DOWNTOWN",0,,157
20,1,1756,"20A DOWNTOWN",0,,157
20,1,1757,"20A DOWNTOWN",0,,157
20,1,1758,"20A DOWNTOWN",0,,157
20,1,1759,"20A DOWNTOWN",0,,157
20,1,1760,"20A DOWNTOWN",0,,157
20,1,1761,"20A DOWNTOWN",0,,157
20,2,1762,"20A DOWNTOWN",0,,158
20,2,1763,"20A DOWNTOWN",0,,158
20,2,1764,"20A DOWNTOWN",0,,158
20,2,1765,"20A DOWNTOWN",0,,158
20,2,1766,"20A DOWNTOWN",0,,158
20,2,1767,"20A DOWNTOWN",0,,158
20,2,1768,"20A DOWNTOWN",0,,158
20,2,1769,"20A DOWNTOWN",0,,158
20,2,1770,"20A DOWNTOWN",0,,158
20,2,1771,"20A DOWNTOWN",0,,158
20,2,1772,"20A DOWNTOWN",0,,158
20,2,1773,"20A DOWNTOWN",0,,158
20,2,1774,"20A DOWNTOWN",0,,158
20,2,1775,"20A DOWNTOWN",0,,158
20,2,1776,"20A DOWNTOWN",0,,158
20,2,1777,"20A DOWNTOWN",0,,158
20,2,1778,"20A DOWNTOWN",0,,158
20,2,1779,"20A DOWNTOWN",0,,158
20,2,1780,"20A DOWNTOWN",0,,158
20,2,1781,"20A DOWNTOWN",0,,158
20,2,1782,"20A DOWNTOWN",0,,158
20,3,1783,"20A DOWNTOWN",0,,159
20,3,1784,"20A DOWNTOWN",0,,159
20,3,1785,"20A DOWNTOWN",0,,159
20,3,1786,"20A DOWNTOWN",0,,159
20,3,1787,"20A DOWNTOWN",0,,159
20,3,1788,"20A DOWNTOWN",0,,159
20,3,1789,"20A DOWNTOWN",0,,159
20,3,1790,"20A DOWNTOWN",0,,159
20,3,1791,"20A DOWNTOWN",0,,159
20,3,1792,"20A DOWNTOWN",0,,159
20,3,1793,"20A DOWNTOWN",0,,159
20,3,1794,"20A DOWNTOWN",0,,159
20,3,1795,"20A DOWNTOWN",0,,159
20,3,1796,"20A DOWNTOWN",0,,159
20,3,1797,"20A DOWNTOWN",0,,159
20,3,1798,"20A DOWNTOWN",0,,159
20,3,1799,"20A DOWNTOWN",0,,159
20,3,1800,"20A DOWNTOWN",0,,159
20,3,1801,"20A DOWNTOWN",0,,159
20,3,1802,"20A DOWNTOWN",0,,159
20,3,1803,"20A DOWNTOWN",0,,159
20,3,1804,"20A DOWNTOWN",0,,159
20,3,1805,"20A DOWNTOWN",0,,159
20,3,1806,"20A DOWNTOWN",0,,159
20,3,1807,"20A DOWNTOWN",0,,159
20,3,1808,"20A DOWNTOWN",0,,159
20,3,1809,"20A DOWNTOWN",0,,159
20,3,1810,"20A DOWNTOWN",0,,159
20,3,1811,"20A DOWNTOWN",0,,159
20,3,1812,"20A DOWNTOWN",0,,159
20,3,1813,"20A DOWNTOWN",0,,159
20,3,1814,"20A DOWNTOWN",0,,159
20,3,1815,"20A DOWNTOWN",0,,159
20,3,1816,"20A DOWNTOWN",0,,159
20,3,1817,"20A DOWNTOWN",0,,159
20,3,1818,"20A DOWNTOWN",0,,159
20,3,1819,"20A DOWNTOWN",0,,159
20,3,1820,"20A DOWNTOWN",0,,159
20,3,1821,"20A DOWNTOWN",0,,159
20,3,1822,"20A DOWNTOWN",0,,159
20,3,1823,"20A DOWNTOWN",0,,159
20,3,1824,"20A DOWNTOWN",0,,159
20,3,1825,"20A DOWNTOWN",0,,159
20,3,1826,"20A DOWNTOWN",0,,159
20,3,1827,"20A DOWNTOWN",0,,160
20,3,1828,"20A DOWNTOWN",0,,160
20,3,1829,"20A DOWNTOWN",0,,161
20,3,1830,"20A DOWNTOWN",0,,161
20,1,1831,"20A ORCHARD",1,,162
20,1,1832,"20A ORCHARD",1,,162
20,1,1833,"20A ORCHARD",1,,162
20,1,1834,"20A ORCHARD",1,,162
20,1,1835,"20A ORCHARD",1,,162
20,1,1836,"20A ORCHARD",1,,162
20,1,1837,"20A ORCHARD",1,,162
20,1,1838,"20A ORCHARD",1,,162
20,1,1839,"20A ORCHARD",1,,162
20,1,1840,"20A ORCHARD",1,,162
20,1,1841,"20A ORCHARD",1,,162
20,1,1842,"20A ORCHARD",1,,162
20,1,1843,"20A ORCHARD",1,,162
20,1,1844,"20A ORCHARD",1,,162
20,1,1845,"20A ORCHARD",1,,162
20,1,1846,"20A ORCHARD",1,,162
20,1,1847,"20A ORCHARD",1,,162
20,1,1848,"20A ORCHARD",1,,162
20,1,1849,"20A ORCHARD",1,,162
20,1,1850,"20A ORCHARD",1,,162
20,1,1851,"20A ORCHARD",1,,162
20,1,1852,"20A ORCHARD",1,,162
20,1,1853,"20A ORCHARD",1,,162
20,1,1854,"20A ORCHARD",1,,162
20,1,1855,"20A ORCHARD",1,,162
20,2,1856,"20A ORCHARD",1,,163
20,2,1857,"20A ORCHARD",1,,163
